author_id,id_paper
16713865,145736293
272239754,2109079977
272239754,2264960491
272239754,2257024873
272239754,2257039879
272239754,2273550430
272239754,2262025859
272239754,2257215790
252847693,2186527727
252847693,2164782645
252847693,2118358174
22492721,9841154
22492721,9914334
54041159,51096331
54041159,51286908
54041159,52007597
54041159,52089175
30647830,10742548
30647830,14394346
23971012,49215082
23971012,3656222
23971012,50579051
23971012,5465395
23971012,144935559
23971012,4975904
45492176,2172017241
45492176,2044391564
242827109,4254490
242827109,4820846
41134582,8892048
41134582,3633942
194026893,2069568005
194026893,2098880281
194026893,2073987347
7760311,4168205
7760311,5128343
7760311,144842807
78370207,2048724230
78370207,48774905
78370207,5608922
57277532,67012823
132988723,2117125270
132988723,2109395110
132988723,2056565029
254524589,2090601191
254524589,121464580
254524589,4565025
254524589,1706351
254524589,83171703
254524589,48638320
254524589,2105636539
254524589,66431980
254524589,31756063
254524589,3343489
254524589,80518020
254524589,6289525
254524589,2114305995
254524589,2131724061
254524589,78565583
254524589,2053762906
254524589,2111908515
254524589,2114263024
254524589,4441512
237972700,83857752
237972700,2149561454
237972700,2129594808
237972700,2150681359
237972700,2125924089
237972700,90540440
237972700,144297974
237972700,2125896723
237972700,2044526319
88494079,69895144
88494079,2276305590
131065340,86951303
131065340,97528151
131065340,104742690
151080570,67140063
151080570,52384847
14762304,143653681
14762304,2108840185
14762304,2108698841
14762304,8392859
54192166,100757412
54192166,121861359
54192166,101541012
32342560,5724748
32342560,47604940
32342560,1381116618
64718505,71080606
64718505,71123198
64718505,71594875
64718505,2094267857
64718505,2094064313
64718505,73604816
64718505,72260442
224332942,2002117626
210804800,13150794
210804800,48512223
210804800,147078383
210804800,3157210
210804800,26983242
210804800,145828296
210804800,3254062
71178703,47450372
71178703,2817307
245332254,2144889872
245332254,16187265
245332254,2053593043
245332254,31383469
245332254,2145516358
245332254,32031028
245332254,2065855800
245332254,2145953740
245332254,46947414
245332254,2219784421
245332254,3398878
268734390,66653937
268734390,2273609612
268734390,2109158598
268734390,2054915373
268734390,2261538577
268734390,2265286533
268734390,2293944206
268734390,2293768791
132125814,2081450754
