author_id,author_name
2275830661,M. A. Leciñana
49702184,W. O. Reinhardt
90298198,P. Audrey
5886120,A. Boico
65831381,関口 博
1946788,Joseph A. Viceroy
133568693,Alessandro Bontempi
1923422,M. Kamiya
143725028,Shiming Li
143854007,Wen-Jyi Hwang
145523391,Laurence S. Cooke
114123681,淡路 圓治郎
28761628,S. Nath
2058311334,Mariana C. Esteves
49664852,G. Paulikas
40962428,P. Turner
2082786218,Eni Fariyatul Fahyuni
4845342,K. Sethusankar
13736848,V. V. Chupov
2237649748,Stanley R. Hart
3677216,B. Bleier
2713264,R. Klein
21312256,L. Sarnthein
30926752,A. Zaky
47490415,A. Melidonis
3660426,S. Narantsatsral
2317666915,Said Al-Hallaj
81252436,J. Wiesner
2156163718,Zeyi Zhao
2438055,Hui-Ya Li
2073901373,Shuhei Takiguchi
153237325,J. Brachmann
32159217,J. Lewandowska
143897819,J. Fréchet
2072523767,M. Marques
25496105,E. Vwioko
2071848608,E. Littman
145201589,Charles A. Taylor
39885442,R. Thomsen
1957874303,M. Zhong
2056565029,L. Yue
1519036893,古川 八郎
144123129,Mark H. Yim
11166154,Darcy Harris
144187518,Hongyu Tang
32699397,D. Dean
1516699381,Anas Majed Suleiman Al-marayat
2308131111,Tathbiqul Qiroah
145043997,N. Silva
2022681006,Kelsey Compagna
2068466244,Stanisław Seniczak
2083734459,Fatma Muchdar
82507699,E. Benz
149301064,苏训
70221731,이희찬
4661388,S. Sethi
2146652445,Jie Liu
100936125,Fendi Tri Widodo
151251714,Wandum Gangdia Carlson
88554529,A. Kottwitz
48948810,R. Vernillo
97528151,A. Gunawardena
31405972,K. Madden
2016168,A. Panneerselvam
2054860355,Ning Liang
2668259,E. Ashley
82247431,Charles B. Dunlap
102005617,C. Delplace
2348617302,Andi Nasri hamzah
74637866,L. Wenger
2245595400,Jurek Blusztajn
107997599,G. K. Trung
2053762906,Y. Nishimura
152260723,김경숙
71214850,Κωνσταντίνος Παυλάκης
145828296,T. Diekwisch
136120469,水野 尋夫
135597837,太軌 安道
2059881508,J. Keane
32549707,M. Putt
113533303,J. Vaillant
92186875,D. Vreeland
35127579,G. Ong
1664830678,C. Colombo
48147520,D. G. Thomas
2057637490,J. Quintero
144554192,Si Chen
1740057,A. Caamaño
145395769,Armine Kocharyan
2092741386,Jefferson Matheus Barros Ozório
9092836,Matteo Re
46209694,N. Yatim
145441502,J. Ruby
3765386,R. Terry
119411125,الباتول علوط الباتول علوط
98367660,E. J. Sanford
115420842,Chad Goebert
24449818,H. Temesgen
144842807,K. Huebner
104109859,Ganghoan Jeong
2095535369,L. Ruzik
48642642,T. B. Saw
70516624,Lala Lajpat
80800118,ทานทิพย์ ธำรงวรางกูร
46329497,A. Hipper
90540440,Maria Clara do Nascimento
4674424,Carolina Valck
117836835,R. Wagenknecht
74135968,L. Moscinski
2056780129,Jianfeng Zhan
9793911,M. White
1390803878,Clark C. Chen
151421886,David O. Sohutskay
6846014,C. Nowson
15822707,V. Lovchinov
122641979,Aurélie Stuckens
2066008900,Liliane Ferreira Lima
2309952886,Li Lu
1450209547,Zhang Qiang-gu
31081519,R. Vichi
145947960,T. Marques
123357547,Liu Wei
2291549818,Marco Moretti
88036527,C. Elender
115560895,E. Morava
144517581,C. Norman
34058161,I. Yusoff
2154484875,Hyun-Ok Kim
3555201,F. Beretti
5465395,L. Pácal
48505627,Y. Ko
152906453,M. Sakai
5175315,A. Abernethy
88672981,S. Hauptmann
34353638,D. Parks
145678599,J. Becker
41053149,L. Ostrom
1660958833,M. Drai
152463891,عصمت نوحی
1441589186,Marcus E. Imoni
84280641,S. Rajan
153779996,P. Kalyan
4488887,Shi-hui Ma
135832045,张荣池
2350306866,Diego Hemkemeier Silva
2069768692,Gisèle Baril Pritchard
2053713657,Yuichiro Kubo
1658932755,P. Welsing
4269534,S. Mizel
66776380,Н. Н. Степанова
5679537,Yonglu Liu
48030988,Z. Min
1519681855,アーミール ウル・イスラーム
88305290,M. Buhler
49361467,A. Bhaskarwar
2215371244,Balijeet Braar
2067719716,Katherine Lam
13150794,Faraz Jivan
1589050093,Christiana Kranich
4736014,V. Protsenko
2093751727,R. Benrabah
1441017016,Lorena Aguilar-Guzmán
121900557,Chua-Chin Wang
101080923,A. Mareddy
14997231,A. Jeziorek
46702608,Hongliang Zhang
135763804,島倉 聡
48062911,Eugene Ma
47502936,Kathleen J. Smith
1665916488,罗秋露
107683231,Mohamad Zeinijahromi
11565171,E. Hryha
144297041,R. Prasanna
145526663,I. Gregor
90321135,余海霞
2292596449,Farideh Javid
144090744,M. Roederer
89827452,Z. Qu
47720754,M. A. Rahman
113408184,Y. Aizawa
1685803,K. Hsu
153906020,M. Nagashima
2333735079,Erin Panarelli
34190324,G. Kleiner
1998765194,陶昆仲
146716410,Farida Isroani
145141624,Le Ma
5317863,V. Cenni
21219327,T. Nishimura
91872545,V. I. Trykova
7481065,A. Et
40261719,Angud Mehdi
2213544,M. Parazzini
4000079,R. Espandar
84395202,E. Santos
48043646,W. Corré
3628169,S. Iraklianou
2150298360,J. Richardson
26887196,F. Sargeni
2204232666,P. Guan
1389782903,O. Guillot-Noel
115738113,T. Kielinger
3815218,David Hakkoum
118820675,Steve Shuklian
39611218,Rebecca C. Coll
2081953040,Drew Kurtzman
4820846,I. Lovette
87071892,K. V. D. Torre
1400826097,F. Obeng-Odoom
2225625707,Fangfang Lv
74223702,三好 出
2152960617,Jian Lu
134267993,Kateřina Semotamová
1445455672,N·V·阿米里纳
119552935,Amber Hwang
1663563148,D. Putri
2263851236,Z. Biri
3314115,D. Gourier
47070735,T. Cascino
5561466,Kathy Lemon Osterling
101519854,J. Schlee
47158885,Xiaoli Xu
145443450,S. Basu
91859810,N. Klepikov
116384006,Shanna B. Dulen
1976217953,Gang Liu
1485037284,孫歌
71941903,Mariano Narodowski
1381407135,Thu Svensson
2141482507,Marsel Johan Tumbelaka
108749253,隋振忠
3200394,M. Wheeler
2108192857,Xiao-chun Zhang
2115007503,C. Meyer
1411174557,エリツク・グーゼ
103521358,A. Rodríguez
2298340876,Mustafa AzizoÓlu
48841671,O. Engström
5863998,Nora Fayed
6548315,T. Macatee
145663398,R. Panda
2340309,R. Michalzik
2082186150,David Reichel
2079143214,A. Mischlinski
70216303,A. Yalta
92931839,R. Viswanathan
91248949,山田 貴代
134262356,Klaus Onnasch
6864016,K. Gelaye
92225319,L. Favretto
152544440,O. M. Akgun
101347210,A. L. Edwards
123759288,W. Porter
2150920683,Yan Zhou
1489372405,엘. 퐁 빈센트
1403104633,Alejandra Pérez-Bonilla
52030549,J. Frieden
117287138,Rachel F. Fefer
2268357675,Yuri Seo
13563752,Aining Xu
2087616565,Zach Harbin
13570995,X. Marcaggi
2337410701,R. Thatchayani
2184450501,C. Fisher
48548421,N. Inoue
134524373,Nasır Niray
143864117,C. Montes
145131045,L. Eggels
49625411,Stefan Rother
68997689,Kathy
2071593237,Baumann
3600972,Y. Takagai
2573094,J. Masjuán
103020627,Y. Katayama
48439303,B. Foley
72178844,Yu Guo-xiong
48365134,B. Ferber
49298021,Jianyong Li
2172017241,Gunnar V. Alm
27239537,Cathy Y. Wong
123202901,Johann Georg Weichenberger
15359814,R. Bodem
104980585,Ted Binnema
2068425004,Anna Seniczak
2065132788,Ivo Galić
92718128,김철영
144787620,Imran Muhammad
133956967,Flávio Hadlich
145186258,J. Planas
13203356,H. Bizot
116828384,Sajede Ghorbanzade
2201378,M. Dinan
47452604,W. Chao
2152835241,Lei Zhang
11244080,H. Dinel
2248753175,J. A. Simpson
114815289,Derek J. Gaudet
103199240,M. U. U. O. Washington
2120725412,Raed Kensara
2240130,Jinghua Guo
13181626,Liting Yan
3772409,H. Ooi
145111704,Sally Burke
2052687597,K. Zheng
98022221,M. McKellar
104742690,S. Wimalasuriya
26967762,N. Radicella
2067681197,J. R. Katz
88531697,Jutta Brunnée
150159754,Jeison Barrios Ruiz
2098910278,Tomislav Jelić
6230610,W. Dalton
3116571,R. Pike
4202369,Youngsang Kim
3688112,S. Musk
81417756,J. García
95976774,M. Albertson
2224091,D. Preston
2397144,Y. Matsui
2112145652,Li-Ping Xu
12383452,T. T. Tuan
2141526667,Mathur Girish Prasad
2151331323,Peng Zhang
143983577,S. Ding
33939212,S. Raju
3351056,G. Antos
15567450,H. A. Al Shaker
8132938,S. Mahalingam
2085199752,H.-J. Limbach
103081513,岡田 康之
93184090,Ö. Anıl
14716531,Ayako Ogitani
46208664,Halil Ekşi
6514722,D. Stather
12373149,B. N. de Almeida Júnior
46973207,A. Nadeau
104981306,Huihui Dang
5757093,Michael A. Soukup
96417426,Swathi K. Manchili
2411539,Corinne Touati
144068908,H. Dick
82376863,Dzhumbaev Kd
47080483,J. Reynolds
3633942,H. B. Stoner
28595020,W. Carpenter
8483647,Cornelia Lawson
145270888,S. Jenkins
16707758,E. Yamamasu
10788360,S. Sabri
2214663875,Biancca Bavelloni Mendes
48480376,Jiewen Sun
1401717800,L. Menna-Barreto
13286736,Elizabeth Q. Contreras
2105832,S. Rendine
4304893,Yu-xiu Yang
123248504,Scott C. Constance
2007161028,Ely Carlos Pereira de Jesus
2111084134,Takashi Kobayashi
96675568,Kehai Wang
2177208299,Y Pennec
146191754,A. Signorini
2294691525,Li Su
6835625,N. Karedla
2182439877,Yoel Martínez-González
37001809,I. V. Solovieva
51286908,Wubetu Woyraw
82065653,T. Dall
1442193812,历春
2054092103,S. Kelly
144199192,P. Ramos
93443154,M. Kabbara
50505158,D. Z. Chai
65816279,Grishkevich Am
2118776631,Xiaoyuan Wang
66657936,B. Alper
2107463520,K. Yamada
32849972,M. Maertens
34939420,G. Lattanzi
65845354,奥村 武弘
2215366795,Amanda Swirhun
31999333,Jane M. Campbell
88140055,Spence Sa
123305618,J. Turner
2067526908,P. López
5959462,R. Palombit
70269383,S. de la Flor
148485061,Байчоров Энвер Хусейнович
88423128,池田 朋子
2179098496,Bianca Garlisi
2237852217,Hidemi Kato
51956294,김성진
2206828,M. Evett
2075362860,Wei Pan
49098113,V. Fedorov
2072394895,R. Harrison
145254280,R. Berkowitz
2153076657,Cheng Xu
2211250837,Cuong Dao
4334877,F. Naundorf
2095942172,矢野 勝正
3329456,Adewale Adesina
3616875,Y. Khotimchenko
1742151435,K. P. Ramlakhan
148310774,V. Peltola
148560008,Л. А. Д. Менезес
2155335704,Yu-Hsiang Huang
77557704,S. Pollard
2198852418,Yeong-Il Na
2267550996,Pere Castell
3885659,J. Najib
2100231637,Jana Minářová
5215834,A. Glanville
2083388437,Ferdinand Fred Bäcker
144475664,L. Kauffman
2038490799,Yingying Xue
3954643,L. Skeith
6272542,Daxin Zhou
37722146,J. Millar
40576291,G. Hammond
145969791,R. Stone
46661151,V. Lokesh
1484418012,I. Moch.NahrulAfan
52106214,허선
135517666,喜多 昭夫
135931544,望月 苑巳
7261787,S. Vedovato
38449463,S. Gamage
2806478,R. Lim
145575403,Natasha Clayton
144139288,F. Rios
2115347172,Tianyan Liu
87329461,斎藤 信彦
2108878410,Lijuan Zhang
5570879,Noah Theiss
5285931,J. Windmiller
120383254,K. Barnsley
2061126963,Kei-ichi Okazaki
145141694,PhilipR. J. Burch
10295640,Y. Deguchi
119266561,I. Chițu
2973962,Hungsun Son
8025785,Joseph E. Carroll
2146031677,Dan Liu
92113083,J. Wendel
121465628,T. R. Barber
144777339,E. J. Barros
16320820,R. Repanovici
50733832,A. E. Benjamin
6164685,Katie Lin
52167033,Shuya Tategami
2064660324,E. Cho
6158679,M. Skinnider
2109362998,Yu-Ching Chen
6821942,A. Erenbourg
16187264,B. Aderholdt
2069553226,R. Gray
47629098,Meicheng Li
2916269,Louise A. Berben
11662464,T. Nhlapo
2074799921,Atsushi Ikari
1576100010,Shuanghao Wang
83374515,徳島 尚生
2167430438,Emma L. Vanderlaan
2310084341,Gregor Rainer
1983352,R. Swanson
143868698,Christopher R. Thomas
2171861067,Denny Ismawati
47916567,K. Matsui
2081822651,Diah Nur Fitriana
2004253,M. Jänicke
144158908,J. Crook
2069568005,Johannes Weiss
2258065431,Xiaoguang Liu
13289557,Xingxi Luo
2047763293,Rafael Garcia-Herreros
91242063,Jeisikailany Santos Peixoto
15009610,R. Lohchab
91795136,Luz Cecilia
2215834495,Muira Fontaine
2269764885,Tianxi Liu
96987772,何定
71279720,V. Moon
136164964,津田 聡史
1405548667,C. Safilios-rothschild
2130825498,M. Cohen
102862141,H. Stohler
102136910,M. El-sheekh
35231711,A. Petit
2161534187,Wenrun Zhu
2268373243,Joo-Yong Lee
92097886,尾田 安司
145446703,T. Lehmann
81433154,横江 秀隆
2213476711,X. Duan
4823774,M. Cuypers
2333279683,Maricel Corsello
2118678100,Zhiqiang Zhang
48960199,M. Greenwood
12565863,S. F. Lightsey
145275118,Nathan T. Carter
50415421,E. Selmo
4819603,J. S. Araújo
2648684,J. Kelleher
19198396,S. Lobos
49603029,K. Khan
2256152042,Sashank K. Reddy
2940610,S. Friis
93626156,Greek Symbols
2036630747,Hiago Santos Soares Muniz
113010352,E. Berge
2109976638,Hong Jin
1403737691,M. Landaeta-Jiménez
9788715,Ahmad Hajipour
96474924,R. Zavadowski
2002132,D. Koppenaal
46783780,G. Visser
2215371304,Josie Kanu
3842277,L. Santagostini
2145021229,Mattias Hansson
14851486,Markus Ostermeier
50297774,JoséM. Jiménez
84220797,G. Minckwitz
6191158,M. Malesza
4745096,A. Suss
119849157,N. Abdamia
2098815255,Xu Tian
144638314,Carla Gabriela Dutra Lopes
15585732,P. Rodnyi
2124644303,Aeko Fria Utama FR
8777546,L. Hnedkovsky
8329446,F. T. Manen
2177766097,R G Lloyd
145922712,R. Krishna
33724540,A. Forson
2104857150,Vladimir Glushchenkov
152395845,J. Williams
4888342,D. Serre
100752087,R. Zammit
2304592872,Sumanjeet Kaur
89149751,S. Meder
2117125270,Qian Li
2134496477,孟艺宏 MENG Yihong
35223662,S. Visentin
89916794,Xing Lc
2081950459,Dr. Christine Muthoni Kahigi
117123566,L. Herzenberg
153413468,J. Kirk
153549247,Mp. Pedeferri
32031028,Yingju Wu
1484331047,R. KozlowskiM
147271283,Kulii Leonid Александрович
82753430,K. Gyssels
2563881,Qiuhua Huang
7674751,J. C. Biffi
34336795,M. Head
2060272698,Antonio Calderón
145184212,R. Azevedo
92440297,N. N. Titarenko
69516761,P. Anandajayasekeram
47785699,Bin Zheng
29425877,R. Ramakrishnan
91460587,J. Uchil
46884753,B. Patel
147158927,J. Spillmann
47647416,I. Ibrahim
2102087598,Symfonický orchester Čs. rozhlasu v Bratislave
145858726,M. Sebastian
3606017,A. Shartrand
143660061,G. Pardo
2865399,Takayoshi Suzuki
50175834,C. Jun
12666044,O. Backer Dirks
9907421,H. Davenport
2254830937,Roger A. C. Jones
48444217,H. Lim
91869140,P. Khodadad
6853162,S. Pawiroharsono
1414005406,G. Ramírez-Toloza
2178190663,Hu Shuang-Qi
71385292,Zou Mei
2346168394,居　萌
1399003774,K. Tsukiyama-Kohara
90085093,Werner Strudel
7177372,Joseph S. Yu
51096331,A. Negesse
46933116,Hongfei Lin
2075958261,D. Amato
36706723,J. Fulton
2095416550,Kevin Guerra
116706397,J. Atherton
143792615,C. Davies
2058301697,Sunu Kuntjoro
66199717,足立 雄一
2666324,E. Maher
34779110,C. Cristini
98847839,Sheshagiri Kulkarni
2055491698,Mariko Honda
71471035,V. John
114036985,伊藤 孝弥
72389364,Owen M. Ewald
114814384,Rizki Indriani
145038005,G. Smith
144210349,C. B. Dias
49014421,A. V. Sidorenko
2005371978,N. N. Turova
38408837,S. Ghule
48415188,B. Edouard
2922615,G. Eleftherakis
5915566,P. Lebowitz
46186587,E. Chang
145862393,V. Spina
120434323,Minseok Kang
2140477162,M. Pereira
1450152241,Zheng Dao-you
2059928768,N. P. Wulandari
40881489,N. Maiorana
116485533,Schauss Ag
81677325,J. Chen
10803399,K. Andersson
4335194,P. Roblot
4990273,F. McAlister
91746387,A. Caraculacu
87928540,田代 圭祐
2072418374,M. Schwartz
66435081,P. Calem
47740650,Jing Chen
49036076,K. V. Drozd
39651211,R. Facanali
67027525,M. Wagner
145248140,M. Gospodinov
98661954,A. Shpenev
88302555,B. Sarah
1413185103,Hussein Jalil Ajeel
34694475,S. Parikh
2085566547,I. Belyaeva
152459249,Y. Takasu
6467972,A. Kirtane
51975402,D. Puttmann
1753347237,Baneen Alshammasi
113254097,C. Tisdell
47830431,Mukesh Sharma
2152445539,Jing Lei Wang
2004654208,Rosemond Asianoa
6671577,K. Donadello
88789080,Александр Алексеевич Щербаков
2005852632,Fuqiang Zhou
2092988967,M. Fooladi
2148621036,Oktay Güngör
4822316,A. Bedogni
4337360,E. S. St. Louis
51401738,M. Stachura
2043042571,钱洪威
97689565,S. Gray
2109350429,Kyung-hoi Kim
2146155299,Jun Yang
88361702,正野 俊夫
48603439,Jennifer Sherwin
103763008,J. Harrison
47614688,R. Sinha
1506925317,Han Jian-zheng
144082629,A. Brisson
12318658,S. Kita
2002024918,D. Culp
97898920,胡雅楠
2302569442,Haoran Liu
1484824791,Sandra Bortolotti
2145783343,Yuanliang Zhang
6289525,S. Toyooka
2139273526,Maria Dolores Justicia Andrade
30834435,Y. Kawano
50234318,Rachel M. Lee
49701099,L. Bing
3831587,L. Andrianaivolambo
2119235645,M. Lima
114167075,Heidi Rolland Unruh
144357456,R. Hull
104936948,R. Domènech
52089175,Molla Yigizaw
6120054,M. Aydoğan
96272269,M. Matrosov
40361370,D. Iannuzzi
4213599,T. Kozicz
48587758,O. Oyefeso
49114072,H. Kumar
152578030,郁殿龙
1664948078,Katherine Romero
4038708,A. Erbe
2261538577,Marcelo Ganzella
2059091,T. Delamothe
144019706,A. Marques
144829520,K. Gibert
14708350,L. Ramambanirina
4262010,I. Graziadei
2186732158,Yulin Yan
5899336,J. M. Schear
2285919,F. Giordano
144261943,J. Perry
89516883,Sandra Parham
6230381,V. Gahtan
40439605,W. Jin
80738803,ناصر آقابابایی
102302917,市村 純
39874117,H. Bai
2478278,S. Perotto
91739513,Sonu Sankhla
144503041,M. Kohli
52154246,L. Belle
116131808,Йоханнес Роснер
143950153,Chi-Tang Ho
2103153289,Nindia Sugih Arto
1403117235,Rosa M. Pérez-Cañaveras
3607044,E. Foppen
48662294,C. Bertin
91662994,葛良 忠彦
2219644977,Gary C. Smith
91721167,P. Oberhoffer
70125758,D. Depeyre
27314724,Matheus Felipe Borges Lopes
104222417,Juan J. Fernández
94499479,石原 安雄
2100102921,郝晖
2268356280,Thi Tuyet Hanh Vo
145838351,E. Macdonald
2072289206,Tim Eisen
2232104,Z. Avdeeva
29956167,F. Worrell
3018726,N. Baas
1399036303,G. O’Brien
6621903,L. Stoppini
144276555,T. Castoe
145846701,Henrique Soares
5115552,C. Hubold
4498598,J. H. Kim
94219587,이현
5622274,T. Nokubi
143730819,Jon P. Nelson
4180192,A. Esquinas
3942111,T. Kaname
122087230,Hervé Akinocho
1785407210,Jiamin Huo
2222729067,Syahnul Sardi Titaheluw
2094064313,永田 敦
107653206,Marlena Novia Khusumawardani
82651160,M. Knight
48241626,M. Elnagdi
145762987,Ping Huang
2102336629,М. А. Землянова
14787547,S. L. Robbs
6295104,Batdorj Davaasuren
2279795,H. Guimarães
79329415,H. Guess
89103418,Friis Nf
7416307,R. Donnelly
3956331,Xuebo Zhao
2073077050,Patrick Royston
50416592,E. Schröder
116759686,K. Verner
3739622,V. Enkelmann
81898312,Александр Алимович Рожков
48636131,F. Wille
30905405,J. Schreuder
92772052,T. Bootsma
3560383,I. Nagata
2263850743,S. Yaslikaya
49579069,M. J. Mays
46582436,C. Grilo
2075907990,G. L. Nesom
9238083,Xiaochao Guo
2137534044,Niv Horesh
2335511239,Prince Obeng
2111430420,Cynthia Miller
1722997,Volker Hähnke
2107304019,J. Nelson
4855812,A. Prayaga
81097231,M. Martinez
143652741,A. Seth
15082317,B. Vugmeister
72199598,罗书克
2152591728,Y. D. Li
2080298201,B. Keats
91674889,W. Pearl
47103517,Yanhong Xu
84439442,Chloe Kovacheff
2556178,T. Paré
47366884,H. Melchior
67140063,C. Sutarsyah
104571870,H. C. Giraldo
84528446,W. Dillmann
2243837798,SO Oluwaniyi
2158583,M. Müllner
79395148,Adriana Mohr
2155568462,Zhuo Yang
11727087,B. Andryukov
2073037951,Sonoo Sano-shi Matsuoka
2109935336,Junqing Xie
49401686,G. Bastert
6012016,G. Ikkos
97238321,A. Rose
48149305,H. Qiu
102646430,R. A. Tkalenko
11536894,P. Thakare
95926472,恵一 柴田
88298935,郑哲民
74971784,A. Savage
70347723,이정록
143872272,L. Rensburg
2304477843,Nyoman Yudha Astriayu Widyari
119946361,T. Dahn
2097209828,Laos. Kasūang Sưksā
3438204,Xingye Da
87373376,Z. Lugić
33990657,J. Whiteley
2153648320,Xingyue Zhang
6127335,D. Shawler
2252775270,Luis A. Garza
113343324,Ž. Ivezić
2267104293,Peter Andersson
1874385,H. Gilson
12798660,S. Meester
105041044,G. Brătucu
92796489,K. Shen
5722685,P. Went
50683845,Pertti Väisänen
2250631230,C. Mayaud
2116775083,Mei-zhen Xu
143821018,Claudio Bruno
2410413,U. Shumlak
2107491071,S. P. Martin
30974410,Adewale Odukomaiya
3367299,K. McGrail
6075749,B. Klitzman
4178400,A. Lodge
66011107,唐蓉
9533665,Connie Taylor
49801490,S. Vicari
146064664,Alicia Felipe Mimbrera
31337459,Hanlin Niu
66931335,G. Botta
2152781394,Xiaoyun Zeng
144352362,W. Martens
5617399,Masayuki Ushio
14651919,Ohoud A. Aljuhani
91161508,E. Scorţanu
80400211,林 仁幸子
1410917506,John R. Burton
116170093,Ю. В. Чапкова
2071208944,Marko Samardžija
153568084,G. Rodríguez
145356868,Mara Kozelsky
3976659,Michael J. Corkill
2160534,M. Coelho
51122727,Aina Radaniela Andrianoro
88155254,M. Boarini
1445458283,V·P·杜杰加
2316007457,Jin-A Mo
7149335,L. Kociolek
6998867,P. Dodek
71475159,A. Amos
72260442,菊地 明博
33232664,G. Shukla
2092947,C. Grossmann
6920121,M. Knaapila
40772269,R. Wolstencroft
3841285,Espen Holte
1435992016,W. Warren-Serna
2144063580,Jun Dong
2245109348,R. R. Gray
134522400,Normah Mohd Noor
1397956458,W. el-Deredy
2079199657,Anca
1398706318,K. Maguire-Jack
10717984,Yuan-qin Yin
35002626,S. João
135035100,Р. К. Расцветаева
116248696,E. Héron
2154524814,Tanner Theisen
121681171,อภิสิทธิ์ ธำรงวรางกูร
1387458146,A. D’Andrea
79363919,진상욱
117089114,Ratih Puji Astuti
35110551,S. Harada
73530558,丹波 義典
2103305768,Lalanirina Gabrielle Rajoelison
47604940,M. Cenzi
3714674,P. Rameshwar
2853634,Kyung-Hee Song
144788714,J. Wiggins
2197784936,Huaixu Wang
11526265,M. Bielschowsky
135299855,井手 俊郎
2064810169,A. Paul
3762131,E. Rosenzweig
84090772,E. Yoo
2256644790,Amanda M. Nelson
2060469930,S. Tarui
35591946,R. King
2128909264,Maxim V. Prosin
47110144,S. Dirnhofer
144206936,J. Pender
6496835,S. Maithel
50096347,Caiqin Wang
5386574,D. Gommers
116745399,Sherry Aristyani
48449937,M. Gullotti
114207890,永浦友太
144265029,T. Midorikawa
118234227,A. S. Cipriano
2002013862,李平则
48271338,Tae-Dong Kim
2079416662,abrielle A. Rosenthal-Avres
88327688,Sam Catchpole
92447638,Faryal Mateen
144276039,M. Pimenta
93773969,Luan Chongli
32917033,H. Otani
2149814407,P. Robinson
118347010,Jayme E. Day
152663626,R. Luther
2059346326,R. Céolin
2060877338,S. Bessler
2214664094,Pamela Cristina Marques
69454272,晁 梅干野
2095633752,L. Naslund
4551708,K. Hiraga
101742400,V. Gladush
145514264,Ankit Jain
6725621,M. Majsak
115162566,F. Blary
5989008,K. Yamaguchi
3518036,Motoko Taguchi
152335281,Young-Jin 권영진Kwon
102461096,Wu Jiongqi
2154704106,Xuwei Zhang
2071161696,P. Davis
121748867,P. Malhotra
1397980461,B. Martínez-López
2879007,Matthias Niewerth
1390028553,Z. Xu-Monette
91742041,Ysanne Holt
153893476,K. Manchester
1933574364,Paul J. Wang
1906061249,Changhu Wang
40595168,J. Boyle
13883569,L. Ben Slama
24993499,A. Binninger
1979930,D. Benson
122719350,N. Yurchenko
87329120,吉見 陽
148490800,Виталий Юрьевич Егоров
113803204,三上 知三
37748159,M. Ernst
48817769,W. Streicher
1477435509,А.Т.Такибаева
34135638,Rohana Sham
143798052,F. Adam
1403528034,A. Romaniuk-Doroszewska
120034127,Océane
15773265,D. Cabelguenne
69509425,A. Glazunov
3608734,P. Touraine
2129516002,Pedro Érico De Souza
2310021078,Bao-Ci Shan
46618002,D. Bodansky
13727053,Margaret J. Oakes
12528825,P. Gavra
88117290,A. Dia
123646391,L. Chistova
49835828,Luping Zhu
2070145041,G. L. Claps
73895713,جواد حاتمی
2278254259,Éric Mercier
52112050,杨鹏
48067065,Ron Christner
145125630,G. Sen
2122230772,Jessica de Macedo Novais
118666875,谭深
9132190,C. Pengfei
2077968178,이강건
74971335,鉾井 修一」
49384524,D. Sharma
6875063,Saskia Sivananthan
6802994,N. Bildzukewicz
69025800,齋藤 真一
1485257609,Bai Teng-fe
2003551200,Florencia Silveira
4694171,M. Gemperle
114621050,Roberta Ventsias
145989720,L. Costa
2198142,W. Qi
115991231,Fernanda Andrade Almeida
2044526319,C. A. B. Pires
2005278790,Cherney O.T
148553108,Кукуй Илья Семенович
2241508,L. Manzoli
134402702,M. Guidetti
144603906,Lirong Zheng
2241584,D. Farrell
67310922,K. Kippen
1414672077,ジヤン・マルク・ピキーノ
2215367090,Ian Martin
51170642,K. Dastafkan
1649676224,Miracle Thomas
49783620,Amy Lu
116259905,Miguel Martín Onrubia
3720633,I. Karateev
4774147,T. Mroz
2089216866,S. Abishek
78565583,M. Yamashita
2108606015,Cl. Martin
88507125,Наталия Васильевна Казанцева
2078572976,A. Drits
117399769,Yu. S. Usherenko
80242728,A. Tosaki
8065919,Mu Gao
2990016,Eric P. A. Van Der Zwan
1975980,A. Morgenstern
1519188955,郑芳霞
5074260,L. Walkowicz
2043538135,Vilca Huanacuni
47439839,H. Kung
2152991459,Hong Sun
47323548,K. Ebeling
1477672436,C. Yang
2082752029,E. Dien
9576761,K. Nii
152736352,Jonathan A. Jarvis
144935559,J. Mužík
98439214,S. Mitra
2308133565,M. Yahya
2165588584,Hua Qiu
78186617,B. Nowak
134155006,Jean Marcel Egles
10742548,J. Sistino
145906381,A. A. Harb
46900551,R. Fischer
2319157477,Adam B. Cohen
134751057,Silênia de Azevedo Silveira Rangel
66771245,K. Harney
1581614827,a.bertrandutilisateurs-ldap
3254062,D. Alge
2136299886,Maria Eduarda Rocha Machado Fonseca
3512452,H. Prince
97473981,Neimar Follmann
2045448163,Jara Santiago López
2071418138,Fabíola Reinert
47201252,D. Christoph
2033770468,Nicaise D. C. Djègbè
92209448,T. Medinger
52640625,伊藤 弘子
96190298,Azarina Afini Mat Isa
1404538940,R. D'Andrade
5374020,A. Balakina
2128662966,Junping Liu
152605884,박상수
72882023,渡邉 智彦
121861359,Lima Caldana
1402709114,C. O'Donnell
1411172797,Peyman Asghari-Rad
8564504,J. Grizzle
102652078,Tore August Kro
5859503,E. Puymirat
2138138618,Maysa Batista Casanova
14623795,Z. Kułakowska
79397766,이상호
96388535,森 嘉信
145916753,Ebert Dieter
3036771,Andrea Pokorná
92055717,C. Yanagi
2090890069,B. Garrison
2215736294,Lauren Kim Sing
2524499,A. Tremblay
2310776322,Xueshan Xia
95991258,L. Andreasson
2151117177,J. Murphy
46423848,G. Ji
2310195798,Jing Wang
5203916,F. Peale
32366446,Thomas N. Wang
32176216,Ana Cervigni Guerra
143892208,H. Brauer
5472324,A. Reinert
96713538,John Michael Haarhoff
2296579,K. Rohlfing
